frame_id,timestamp,source,landmark_name,x_norm,y_norm,z_norm,visibility,handedness
1,1.1765613555908203,POSE,LEFT_SHOULDER,0.7696195244789124,0.8605156540870667,-0.16943280398845673,0.9993651509284973,
1,1.1765613555908203,POSE,RIGHT_SHOULDER,0.3030954599380493,0.8436686992645264,-0.28113746643066406,0.9996652603149414,
2,1.3360347747802734,POSE,LEFT_SHOULDER,0.7707381248474121,0.8607703447341919,-0.16931909322738647,0.9990492463111877,
2,1.3360347747802734,POSE,RIGHT_SHOULDER,0.3139951527118683,0.8511950969696045,-0.3206865191459656,0.9995583891868591,
3,1.4847931861877441,POSE,LEFT_SHOULDER,0.7713357210159302,0.8607999086380005,-0.17133812606334686,0.9987708926200867,
3,1.4847931861877441,POSE,RIGHT_SHOULDER,0.31894558668136597,0.8569576144218445,-0.3392096161842346,0.9994850158691406,
4,1.6200311183929443,POSE,LEFT_SHOULDER,0.7732724547386169,0.8613808751106262,-0.2463213950395584,0.9987136721611023,
4,1.6200311183929443,POSE,RIGHT_SHOULDER,0.31840527057647705,0.8621838688850403,-0.3740972876548767,0.9994611144065857,
5,1.7500452995300293,POSE,LEFT_SHOULDER,0.7738340497016907,0.8626289963722229,-0.26461416482925415,0.9986018538475037,
5,1.7500452995300293,POSE,RIGHT_SHOULDER,0.31797394156455994,0.8660748600959778,-0.3748530447483063,0.9994217157363892,
6,1.886814832687378,POSE,LEFT_SHOULDER,0.7739179134368896,0.8632976412773132,-0.2460281401872635,0.9985257983207703,
6,1.886814832687378,POSE,RIGHT_SHOULDER,0.31792110204696655,0.869621217250824,-0.36449283361434937,0.9994045495986938,
7,2.01745343208313,POSE,LEFT_SHOULDER,0.7733985185623169,0.8628671169281006,-0.2275112122297287,0.9985172152519226,
7,2.01745343208313,POSE,RIGHT_SHOULDER,0.3176478147506714,0.8706802725791931,-0.3579545021057129,0.9994093775749207,
8,2.1546990871429443,POSE,LEFT_SHOULDER,0.7718972563743591,0.8609581589698792,-0.1910642385482788,0.9985311627388,
8,2.1546990871429443,POSE,RIGHT_SHOULDER,0.31744301319122314,0.8702825903892517,-0.354944109916687,0.9994092583656311,
9,2.266622543334961,POSE,LEFT_SHOULDER,0.7719528079032898,0.8610059022903442,-0.20814009010791779,0.9983818531036377,
9,2.266622543334961,POSE,RIGHT_SHOULDER,0.3188268542289734,0.8705536127090454,-0.35261064767837524,0.9993337392807007,
10,2.390364170074463,POSE,LEFT_SHOULDER,0.7736030220985413,0.8629530668258667,-0.21321003139019012,0.9983585476875305,
10,2.390364170074463,POSE,RIGHT_SHOULDER,0.3213619589805603,0.871874988079071,-0.3509584367275238,0.9993256330490112,
11,2.5165538787841797,POSE,LEFT_SHOULDER,0.7738909721374512,0.8631153106689453,-0.2776193618774414,0.9981333613395691,
11,2.5165538787841797,POSE,RIGHT_SHOULDER,0.32135310769081116,0.8689211010932922,-0.3503296375274658,0.9992695450782776,
12,2.6291205883026123,POSE,LEFT_SHOULDER,0.7730044722557068,0.8643491864204407,-0.26142504811286926,0.9979466795921326,
12,2.6291205883026123,POSE,RIGHT_SHOULDER,0.35040774941444397,0.8629699945449829,-0.19898416101932526,0.9988394379615784,
13,2.741488456726074,POSE,LEFT_SHOULDER,0.7722324728965759,0.8674814701080322,-0.17018654942512512,0.9976317882537842,
13,2.741488456726074,POSE,RIGHT_SHOULDER,0.34797203540802,0.8629759550094604,-0.21936866641044617,0.9985101222991943,
14,2.8467931747436523,POSE,LEFT_SHOULDER,0.77096027135849,0.8696317076683044,-0.12535546720027924,0.997471809387207,
14,2.8467931747436523,POSE,RIGHT_SHOULDER,0.350157767534256,0.8593147993087769,-0.24474361538887024,0.998458206653595,
15,2.9567224979400635,POSE,LEFT_SHOULDER,0.7706303596496582,0.8713453412055969,-0.11856653541326523,0.9974661469459534,
15,2.9567224979400635,POSE,RIGHT_SHOULDER,0.3481970429420471,0.8564049005508423,-0.2588643431663513,0.9984821677207947,
16,3.0552172660827637,POSE,LEFT_SHOULDER,0.7698532342910767,0.8714113235473633,-0.11739343404769897,0.9974477887153625,
16,3.0552172660827637,POSE,RIGHT_SHOULDER,0.34667420387268066,0.8514548540115356,-0.25696372985839844,0.9984835982322693,
16,3.0552172660827637,POSE,RIGHT_ELBOW,0.21150417625904083,1.172888159751892,-0.9072831273078918,0.5198447704315186,
17,3.167625665664673,POSE,LEFT_SHOULDER,0.7692791819572449,0.8713368773460388,-0.12882938981056213,0.9974256753921509,
17,3.167625665664673,POSE,RIGHT_SHOULDER,0.3501212000846863,0.8503124117851257,-0.23215965926647186,0.9983920454978943,
17,3.167625665664673,POSE,RIGHT_ELBOW,0.2125016152858734,1.1376805305480957,-0.9169491529464722,0.5448951125144958,
18,3.327901840209961,POSE,LEFT_SHOULDER,0.7692700028419495,0.8702215552330017,-0.1233489066362381,0.9972992539405823,
18,3.327901840209961,POSE,RIGHT_SHOULDER,0.3546271324157715,0.8505407571792603,-0.17133474349975586,0.9980358481407166,
18,3.327901840209961,POSE,RIGHT_ELBOW,0.22307279706001282,1.145207166671753,-0.8200346231460571,0.550899863243103,
18,3.327901840209961,POSE,RIGHT_WRIST_POSE,0.23892728984355927,0.9628909826278687,-1.8265626430511475,0.526638388633728,
19,3.486692190170288,POSE,LEFT_SHOULDER,0.7725916504859924,0.8692744970321655,-0.167566180229187,0.9973413348197937,
19,3.486692190170288,POSE,RIGHT_SHOULDER,0.3534255623817444,0.8572445511817932,-0.19978481531143188,0.9979171752929688,
