frame_id,timestamp,source,landmark_name,x_norm,y_norm,z_norm,handedness,visibility
53,5.0177342891693115,HAND_0,INDEX_FINGER_TIP,0.28173619508743286,0.2647213339805603,-0.0959126427769661,Left,
54,5.1253979206085205,HAND_0,WRIST_HAND,0.46674254536628723,0.7165839076042175,5.714155122404918e-07,Left,
54,5.1253979206085205,HAND_0,INDEX_FINGER_TIP,0.27263718843460083,0.27054864168167114,-0.09398054331541061,Left,
55,5.218265771865845,HAND_0,WRIST_HAND,0.46391695737838745,0.7185602188110352,5.44733438800904e-07,Left,
55,5.218265771865845,HAND_0,INDEX_FINGER_TIP,0.2694548964500427,0.26868510246276855,-0.09827088564634323,Left,
56,5.299999237060547,HAND_0,WRIST_HAND,0.46423178911209106,0.7191404700279236,6.123037792349351e-07,Left,
56,5.299999237060547,HAND_0,INDEX_FINGER_TIP,0.28108668327331543,0.26131588220596313,-0.09759095311164856,Left,
57,5.4075469970703125,HAND_0,WRIST_HAND,0.4635351896286011,0.7181384563446045,6.307853936959873e-07,Left,
57,5.4075469970703125,HAND_0,INDEX_FINGER_TIP,0.2830517888069153,0.2625507712364197,-0.09952853620052338,Left,
58,5.502367973327637,HAND_0,WRIST_HAND,0.45489704608917236,0.7279611229896545,7.326274840124825e-07,Left,
58,5.502367973327637,HAND_0,INDEX_FINGER_TIP,0.2833494246006012,0.2679203152656555,-0.10815810412168503,Left,
59,5.596466064453125,HAND_0,WRIST_HAND,0.43814074993133545,0.7373318076133728,7.900285936557339e-07,Left,
59,5.596466064453125,HAND_0,INDEX_FINGER_TIP,0.2787923216819763,0.265874445438385,-0.11021333932876587,Left,
60,5.700271844863892,HAND_0,WRIST_HAND,0.4355332851409912,0.7334597110748291,7.326684681174811e-07,Left,
60,5.700271844863892,HAND_0,INDEX_FINGER_TIP,0.2747582495212555,0.26773229241371155,-0.11115361750125885,Left,
61,5.80796217918396,HAND_0,WRIST_HAND,0.4263954162597656,0.7435020208358765,7.685561627113202e-07,Left,
61,5.80796217918396,HAND_0,INDEX_FINGER_TIP,0.263359010219574,0.2779138684272766,-0.11395380645990372,Left,
62,5.9095988273620605,HAND_0,WRIST_HAND,0.4216344356536865,0.7457003593444824,7.515329798479797e-07,Left,
62,5.9095988273620605,HAND_0,INDEX_FINGER_TIP,0.25802162289619446,0.28173044323921204,-0.11821262538433075,Left,
63,5.99830436706543,HAND_0,WRIST_HAND,0.4197392165660858,0.7524940371513367,7.172503728725133e-07,Left,
63,5.99830436706543,HAND_0,INDEX_FINGER_TIP,0.2534865736961365,0.2846463918685913,-0.10434572398662567,Left,
64,6.108281135559082,HAND_0,WRIST_HAND,0.41835665702819824,0.7497585415840149,6.915732910783845e-07,Left,
64,6.108281135559082,HAND_0,INDEX_FINGER_TIP,0.25084632635116577,0.2842618227005005,-0.10212814062833786,Left,
65,6.226466178894043,HAND_0,WRIST_HAND,0.41722530126571655,0.7531311511993408,5.833733780491457e-07,Left,
65,6.226466178894043,HAND_0,INDEX_FINGER_TIP,0.23339226841926575,0.29660359025001526,-0.08129990100860596,Left,
66,6.32461404800415,HAND_0,WRIST_HAND,0.41475462913513184,0.7440371513366699,6.509384888886416e-07,Left,
66,6.32461404800415,HAND_0,INDEX_FINGER_TIP,0.2172527015209198,0.31059032678604126,-0.06568358838558197,Left,
67,6.4156174659729,HAND_0,WRIST_HAND,0.4114232361316681,0.7415273189544678,7.027099400147563e-07,Left,
67,6.4156174659729,HAND_0,INDEX_FINGER_TIP,0.2111690193414688,0.3146510720252991,-0.059060730040073395,Left,
68,6.517181396484375,HAND_0,WRIST_HAND,0.4113759398460388,0.7340559363365173,6.511851324830786e-07,Left,
68,6.517181396484375,HAND_0,INDEX_FINGER_TIP,0.20514562726020813,0.3148561716079712,-0.058895982801914215,Left,
69,6.602243661880493,HAND_0,WRIST_HAND,0.4249308407306671,0.7254058122634888,5.956148356744961e-07,Left,
69,6.602243661880493,HAND_0,INDEX_FINGER_TIP,0.22048518061637878,0.2987232804298401,-0.06518036127090454,Left,
70,6.701585531234741,HAND_0,WRIST_HAND,0.4295700192451477,0.7241225838661194,6.0097369214418e-07,Left,
70,6.701585531234741,HAND_0,INDEX_FINGER_TIP,0.22997987270355225,0.2889876067638397,-0.0695350393652916,Left,
71,6.796104192733765,HAND_0,WRIST_HAND,0.46208932995796204,0.7287083268165588,5.305736863192578e-07,Left,
71,6.796104192733765,HAND_0,INDEX_FINGER_TIP,0.2517586648464203,0.28832578659057617,-0.09252189844846725,Left,
72,6.881018161773682,HAND_0,WRIST_HAND,0.47253498435020447,0.7303500175476074,5.693252660421422e-07,Left,
72,6.881018161773682,HAND_0,INDEX_FINGER_TIP,0.25332993268966675,0.28622162342071533,-0.08353209495544434,Left,
73,6.980837821960449,HAND_0,WRIST_HAND,0.48665857315063477,0.7323891520500183,5.75561728055618e-07,Left,
73,6.980837821960449,HAND_0,INDEX_FINGER_TIP,0.2760232090950012,0.29301247000694275,-0.07777322083711624,Left,
74,7.065811395645142,HAND_0,WRIST_HAND,0.4830106496810913,0.7358861565589905,6.045017357791949e-07,Left,
74,7.065811395645142,HAND_0,INDEX_FINGER_TIP,0.26422736048698425,0.2880978286266327,-0.08282610774040222,Left,
75,7.162003040313721,HAND_0,WRIST_HAND,0.49083423614501953,0.7341431975364685,5.705123271582124e-07,Left,
75,7.162003040313721,HAND_0,INDEX_FINGER_TIP,0.2623622417449951,0.2913384437561035,-0.07850988209247589,Left,
76,7.259866952896118,HAND_0,WRIST_HAND,0.5496385097503662,0.7633057236671448,3.7180879530751554e-07,Left,
76,7.259866952896118,HAND_0,INDEX_FINGER_TIP,0.33735761046409607,0.3279581665992737,-0.07453078031539917,Left,
77,7.351943016052246,HAND_0,WRIST_HAND,0.5665562748908997,0.7756701111793518,4.948266223436804e-07,Left,
77,7.351943016052246,HAND_0,INDEX_FINGER_TIP,0.3500763475894928,0.33133167028427124,-0.06223974749445915,Left,
78,7.438392400741577,HAND_0,WRIST_HAND,0.6196879148483276,0.769170343875885,4.4172634261485655e-07,Left,
78,7.438392400741577,HAND_0,INDEX_FINGER_TIP,0.40237608551979065,0.31641221046447754,-0.07376694679260254,Left,
79,7.55411696434021,HAND_0,WRIST_HAND,0.6313552856445312,0.7689527273178101,5.154413429409033e-07,Left,
79,7.55411696434021,HAND_0,INDEX_FINGER_TIP,0.41065171360969543,0.30997514724731445,-0.05875745043158531,Left,
80,7.641260385513306,HAND_0,WRIST_HAND,0.6709268093109131,0.7636663317680359,4.3507486680027796e-07,Left,
80,7.641260385513306,HAND_0,INDEX_FINGER_TIP,0.4542388319969177,0.30378085374832153,-0.07359518110752106,Left,
81,7.7420454025268555,HAND_0,WRIST_HAND,0.7060461044311523,0.7638474702835083,4.594782581079926e-07,Left,
81,7.7420454025268555,HAND_0,INDEX_FINGER_TIP,0.49119168519973755,0.30340874195098877,-0.07604339718818665,Left,
82,7.836770534515381,HAND_0,WRIST_HAND,0.7150267362594604,0.7644015550613403,5.396573783400527e-07,Left,
82,7.836770534515381,HAND_0,INDEX_FINGER_TIP,0.5010805130004883,0.2911374568939209,-0.05566979572176933,Left,
83,7.9369401931762695,HAND_0,WRIST_HAND,0.7571467757225037,0.7593048214912415,4.53706235248319e-07,Left,
83,7.9369401931762695,HAND_0,INDEX_FINGER_TIP,0.5525326132774353,0.28195321559906006,-0.07629374414682388,Left,
84,8.035885572433472,HAND_0,WRIST_HAND,0.8017665147781372,0.747886598110199,4.664706807488983e-07,Left,
84,8.035885572433472,HAND_0,INDEX_FINGER_TIP,0.6057590842247009,0.26022568345069885,-0.07760104537010193,Left,
85,8.131275177001953,HAND_0,WRIST_HAND,0.8441768884658813,0.7505912780761719,4.4889478090226476e-07,Left,
85,8.131275177001953,HAND_0,INDEX_FINGER_TIP,0.6514455080032349,0.2517940402030945,-0.06710578501224518,Left,
86,8.219623327255249,HAND_0,WRIST_HAND,0.8462369441986084,0.7566663026809692,5.098762017041736e-07,Left,
86,8.219623327255249,HAND_0,INDEX_FINGER_TIP,0.6618885397911072,0.25403493642807007,-0.05188685283064842,Left,
87,8.318529844284058,HAND_0,WRIST_HAND,0.8755788207054138,0.770624577999115,4.659808325868653e-07,Left,
87,8.318529844284058,HAND_0,INDEX_FINGER_TIP,0.6885753273963928,0.2706494927406311,-0.07289212197065353,Left,
88,8.403488159179688,HAND_0,WRIST_HAND,0.8754978775978088,0.7756996154785156,6.139743504718354e-07,Left,
88,8.403488159179688,HAND_0,INDEX_FINGER_TIP,0.6980019807815552,0.2619418799877167,-0.03889093175530434,Left,
89,8.50450873374939,HAND_0,WRIST_HAND,0.90212082862854,0.7853429317474365,4.877605874753499e-07,Left,
89,8.50450873374939,HAND_0,INDEX_FINGER_TIP,0.7327055931091309,0.27632394433021545,-0.0785519927740097,Left,
90,8.590523958206177,HAND_0,WRIST_HAND,0.9060988426208496,0.7907637357711792,5.537846732295293e-07,Left,
90,8.590523958206177,HAND_0,INDEX_FINGER_TIP,0.740331768989563,0.26961198449134827,-0.0721028596162796,Left,
91,8.690053701400757,HAND_0,WRIST_HAND,0.9243030548095703,0.7911446690559387,4.901819465885637e-07,Left,
91,8.690053701400757,HAND_0,INDEX_FINGER_TIP,0.7686243057250977,0.27589502930641174,-0.07161440700292587,Left,
92,8.787597894668579,HAND_0,WRIST_HAND,0.9256439208984375,0.7981021404266357,4.907200263915001e-07,Left,
92,8.787597894668579,HAND_0,INDEX_FINGER_TIP,0.7781791687011719,0.27346983551979065,-0.07222232967615128,Left,
93,8.872442483901978,HAND_0,WRIST_HAND,0.9469311237335205,0.7933106422424316,5.042818997935683e-07,Left,
93,8.872442483901978,HAND_0,INDEX_FINGER_TIP,0.812778651714325,0.27698320150375366,-0.06097128614783287,Left,
94,8.98401951789856,HAND_0,WRIST_HAND,0.9560900926589966,0.7924619317054749,5.17604632932489e-07,Left,
94,8.98401951789856,HAND_0,INDEX_FINGER_TIP,0.8196508288383484,0.28300055861473083,-0.06779810786247253,Left,
95,9.080832719802856,HAND_0,WRIST_HAND,0.9686858654022217,0.7941142320632935,5.148007744537608e-07,Left,
95,9.080832719802856,HAND_0,INDEX_FINGER_TIP,0.8321707844734192,0.28243544697761536,-0.07282239198684692,Left,
96,9.173312425613403,HAND_0,WRIST_HAND,0.9656742215156555,0.7956252694129944,5.710451773666136e-07,Left,
96,9.173312425613403,HAND_0,INDEX_FINGER_TIP,0.8371347188949585,0.28097039461135864,-0.07331061363220215,Left,
97,9.265390396118164,HAND_0,WRIST_HAND,0.9495116472244263,0.7890682220458984,6.955676212783146e-07,Left,
97,9.265390396118164,HAND_0,INDEX_FINGER_TIP,0.8297101259231567,0.28280943632125854,-0.05015498027205467,Left,
98,9.357967853546143,HAND_0,WRIST_HAND,0.9479807615280151,0.7893370985984802,5.62797765724099e-07,Left,
98,9.357967853546143,HAND_0,INDEX_FINGER_TIP,0.8288880586624146,0.2832270562648773,-0.044843368232250214,Left,
99,9.452036142349243,HAND_0,WRIST_HAND,0.9499611854553223,0.7874780893325806,5.806449507872458e-07,Left,
99,9.452036142349243,HAND_0,INDEX_FINGER_TIP,0.8250172734260559,0.2857131361961365,-0.0583987794816494,Left,
100,9.54608964920044,HAND_0,WRIST_HAND,0.9545290470123291,0.7986279129981995,4.631607453120523e-07,Left,
100,9.54608964920044,HAND_0,INDEX_FINGER_TIP,0.8483524322509766,0.29447418451309204,-0.07173320651054382,Left,
101,9.63633918762207,HAND_0,WRIST_HAND,0.9650883674621582,0.8002122044563293,4.243458135988476e-07,Left,
101,9.63633918762207,HAND_0,INDEX_FINGER_TIP,0.8583471179008484,0.29628777503967285,-0.06941099464893341,Left,
102,9.756905794143677,HAND_0,WRIST_HAND,0.9663156270980835,0.7347464561462402,5.182546374271624e-07,Left,
102,9.756905794143677,HAND_0,INDEX_FINGER_TIP,0.9132936596870422,0.3090769946575165,-0.11131507903337479,Left,
102,9.756905794143677,HAND_1,WRIST_HAND,0.9734076261520386,0.8083641529083252,2.3756780365147279e-07,Left,
102,9.756905794143677,HAND_1,INDEX_FINGER_TIP,0.910109281539917,0.3117639124393463,-0.07486048340797424,Left,
103,9.830199956893921,HAND_0,WRIST_HAND,0.9954970479011536,0.7977463006973267,3.1025203384160704e-07,Left,
103,9.830199956893921,HAND_0,INDEX_FINGER_TIP,0.9636476635932922,0.32265838980674744,-0.09627486765384674,Left,
104,9.934337615966797,HAND_0,WRIST_HAND,1.008238434791565,0.7691845893859863,4.166999758581369e-07,Left,
104,9.934337615966797,HAND_0,INDEX_FINGER_TIP,0.9698850512504578,0.31751692295074463,-0.12022268027067184,Left,
105,10.023482084274292,HAND_0,WRIST_HAND,1.015353798866272,0.7590935826301575,-1.199356773895488e-07,Right,
105,10.023482084274292,HAND_0,INDEX_FINGER_TIP,0.9635977149009705,0.32938143610954285,-0.02012026496231556,Right,
135,12.345850944519043,HAND_0,WRIST_HAND,0.9572167992591858,0.7784628868103027,5.905897069169441e-07,Left,
135,12.345850944519043,HAND_0,INDEX_FINGER_TIP,0.9598674774169922,0.39568275213241577,-0.025489050894975662,Left,
136,12.431629419326782,HAND_0,WRIST_HAND,0.9464524388313293,0.7984889149665833,5.172634587324865e-07,Left,
136,12.431629419326782,HAND_0,INDEX_FINGER_TIP,0.9184529781341553,0.38931018114089966,-0.004054199904203415,Left,
137,12.517029762268066,HAND_0,WRIST_HAND,0.9348090887069702,0.8038158416748047,4.577353536205919e-07,Left,
137,12.517029762268066,HAND_0,INDEX_FINGER_TIP,0.9116319417953491,0.3908764123916626,-0.009455494582653046,Left,
138,12.614804983139038,HAND_0,WRIST_HAND,0.9036052823066711,0.8143421411514282,5.012818746763514e-07,Left,
138,12.614804983139038,HAND_0,INDEX_FINGER_TIP,0.8641015291213989,0.38155490159988403,-0.011120537295937538,Left,
139,12.701112031936646,HAND_0,WRIST_HAND,0.8933648467063904,0.816653847694397,4.6499766881424875e-07,Left,
139,12.701112031936646,HAND_0,INDEX_FINGER_TIP,0.8502100110054016,0.3800966739654541,-0.023974625393748283,Left,
140,12.791447639465332,HAND_0,WRIST_HAND,0.886888325214386,0.8227423429489136,5.007678396395931e-07,Left,
140,12.791447639465332,HAND_0,INDEX_FINGER_TIP,0.8386648893356323,0.3790961802005768,-0.010847346857190132,Left,
141,12.896899700164795,HAND_0,WRIST_HAND,0.8645083904266357,0.8287721872329712,5.879028321942315e-07,Left,
141,12.896899700164795,HAND_0,INDEX_FINGER_TIP,0.8048000335693359,0.3760242462158203,-0.005569532047957182,Left,
142,12.990291595458984,HAND_0,WRIST_HAND,0.8314284086227417,0.8267151117324829,5.729667122977844e-07,Left,
142,12.990291595458984,HAND_0,INDEX_FINGER_TIP,0.762417733669281,0.37553802132606506,-0.008594176732003689,Left,
143,13.12103009223938,POSE,LEFT_SHOULDER,0.7266774773597717,0.7689141035079956,-0.4966234564781189,,0.9951661229133606
143,13.12103009223938,POSE,RIGHT_SHOULDER,0.8595382571220398,0.6853800415992737,-0.49167340993881226,,0.9963091611862183
143,13.12103009223938,HAND_0,WRIST_HAND,0.7974146008491516,0.8258493542671204,6.157924303806794e-07,Left,
143,13.12103009223938,HAND_0,INDEX_FINGER_TIP,0.7161193490028381,0.3712875247001648,-0.006980328354984522,Left,
144,13.223144292831421,POSE,LEFT_SHOULDER,0.6798728704452515,0.7722760438919067,-0.480999618768692,,0.9956110715866089
144,13.223144292831421,POSE,RIGHT_SHOULDER,0.8317455053329468,0.6848381161689758,-0.4367305338382721,,0.9965656995773315
144,13.223144292831421,HAND_0,WRIST_HAND,0.7625488638877869,0.8289567232131958,6.043921416676312e-07,Left,
144,13.223144292831421,HAND_0,INDEX_FINGER_TIP,0.6659582853317261,0.3763776123523712,-0.02050795778632164,Left,
145,13.312913656234741,POSE,LEFT_SHOULDER,0.6664654016494751,0.7735893130302429,-0.5895226001739502,,0.9960090517997742
145,13.312913656234741,POSE,RIGHT_SHOULDER,0.8235462307929993,0.684849202632904,-0.529890775680542,,0.9967014789581299
145,13.312913656234741,HAND_0,WRIST_HAND,0.7549417018890381,0.8299483060836792,5.257667226032936e-07,Left,
145,13.312913656234741,HAND_0,INDEX_FINGER_TIP,0.6546142101287842,0.37609681487083435,-0.021084731444716454,Left,
146,13.413277864456177,POSE,LEFT_SHOULDER,0.6314082741737366,0.7727754712104797,-0.5181463956832886,,0.9962806105613708
146,13.413277864456177,POSE,RIGHT_SHOULDER,0.7859371304512024,0.679309070110321,-0.47871461510658264,,0.9969793558120728
146,13.413277864456177,HAND_0,WRIST_HAND,0.7238007187843323,0.8258539438247681,6.31173065812618e-07,Left,
146,13.413277864456177,HAND_0,INDEX_FINGER_TIP,0.6214630007743835,0.3748360276222229,-0.019931139424443245,Left,
147,13.526255369186401,HAND_0,WRIST_HAND,0.6940094828605652,0.8178959488868713,5.890336751690484e-07,Left,
147,13.526255369186401,HAND_0,INDEX_FINGER_TIP,0.5856242775917053,0.37185147404670715,-0.0309455469250679,Left,
148,13.613473176956177,HAND_0,WRIST_HAND,0.6699720025062561,0.8111963868141174,5.650102252729994e-07,Left,
148,13.613473176956177,HAND_0,INDEX_FINGER_TIP,0.5569817423820496,0.36990392208099365,-0.043580006808042526,Left,
149,13.712510585784912,HAND_0,WRIST_HAND,0.6298204064369202,0.8085335493087769,6.004721058161522e-07,Left,
149,13.712510585784912,HAND_0,INDEX_FINGER_TIP,0.5039986371994019,0.37122708559036255,-0.0484217144548893,Left,
150,13.82110333442688,HAND_0,WRIST_HAND,0.5909255743026733,0.8080378770828247,5.791348485217895e-07,Left,
150,13.82110333442688,HAND_0,INDEX_FINGER_TIP,0.45803284645080566,0.3751295208930969,-0.048019133508205414,Left,
151,13.939014434814453,HAND_0,WRIST_HAND,0.581926167011261,0.8062999844551086,5.165025527276157e-07,Left,
151,13.939014434814453,HAND_0,INDEX_FINGER_TIP,0.4466846287250519,0.3726988732814789,-0.05174511298537254,Left,
152,14.057675838470459,POSE,LEFT_SHOULDER,0.5010133981704712,0.6438773274421692,-0.36183062195777893,,0.9952065944671631
152,14.057675838470459,POSE,RIGHT_SHOULDER,0.556382954120636,0.6406949758529663,-0.36340904235839844,,0.9954022169113159
152,14.057675838470459,HAND_0,WRIST_HAND,0.5512898564338684,0.8086146116256714,5.666755669153645e-07,Left,
152,14.057675838470459,HAND_0,INDEX_FINGER_TIP,0.41374996304512024,0.3783084750175476,-0.05926179885864258,Left,
153,14.160380125045776,POSE,LEFT_SHOULDER,0.42956385016441345,0.6429514288902283,-0.4850028157234192,,0.9941147565841675
153,14.160380125045776,POSE,RIGHT_SHOULDER,0.5411945581436157,0.6407307386398315,-0.4702727198600769,,0.9941825270652771
153,14.160380125045776,POSE,LEFT_ELBOW,0.38613685965538025,0.5542694926261902,-0.5144354701042175,,0.5063479542732239
153,14.160380125045776,HAND_0,WRIST_HAND,0.5205992460250854,0.8111672401428223,5.401402631832752e-07,Left,
153,14.160380125045776,HAND_0,INDEX_FINGER_TIP,0.3788989186286926,0.3845033645629883,-0.0604768767952919,Left,
154,14.271343469619751,POSE,LEFT_SHOULDER,0.37645936012268066,0.6474711894989014,-0.4312622547149658,,0.9937601685523987
154,14.271343469619751,POSE,RIGHT_SHOULDER,0.5027685761451721,0.6339966654777527,-0.44088712334632874,,0.9945201873779297
154,14.271343469619751,POSE,LEFT_ELBOW,0.32960420846939087,0.5595059990882874,-0.48759332299232483,,0.5553974509239197
154,14.271343469619751,POSE,RIGHT_ELBOW,0.555520236492157,0.553283154964447,-0.47314414381980896,,0.5299381017684937
154,14.271343469619751,HAND_0,WRIST_HAND,0.48440149426460266,0.8093496561050415,5.517462113857619e-07,Left,
154,14.271343469619751,HAND_0,INDEX_FINGER_TIP,0.33864253759384155,0.39106178283691406,-0.06125013530254364,Left,
155,14.377660512924194,HAND_0,WRIST_HAND,0.45051538944244385,0.7916907668113708,5.418157797976164e-07,Left,
155,14.377660512924194,HAND_0,INDEX_FINGER_TIP,0.30215004086494446,0.3817984461784363,-0.047561246901750565,Left,
156,14.497033596038818,HAND_0,WRIST_HAND,0.4410798251628876,0.787916898727417,5.128613338456489e-07,Left,
156,14.497033596038818,HAND_0,INDEX_FINGER_TIP,0.2905229330062866,0.3787808120250702,-0.04920991510152817,Left,
157,14.589895486831665,HAND_0,WRIST_HAND,0.4126608669757843,0.7699468731880188,6.363826514643733e-07,Left,
157,14.589895486831665,HAND_0,INDEX_FINGER_TIP,0.25212568044662476,0.37299007177352905,-0.031133608892560005,Left,
158,14.674288511276245,HAND_0,WRIST_HAND,0.3804508447647095,0.7623088359832764,6.240683205760433e-07,Left,
158,14.674288511276245,HAND_0,INDEX_FINGER_TIP,0.21025171875953674,0.3779022693634033,-0.032815515995025635,Left,
159,14.767160892486572,HAND_0,WRIST_HAND,0.37298649549484253,0.7599622011184692,5.807838192595227e-07,Left,
159,14.767160892486572,HAND_0,INDEX_FINGER_TIP,0.19844919443130493,0.375276118516922,-0.04097305238246918,Left,
160,14.87479829788208,HAND_0,WRIST_HAND,0.34589633345603943,0.7491014003753662,5.993962872707925e-07,Left,
160,14.87479829788208,HAND_0,INDEX_FINGER_TIP,0.1635109931230545,0.37900978326797485,-0.009357021190226078,Left,
161,14.983010530471802,HAND_0,WRIST_HAND,0.31629034876823425,0.7423037886619568,5.776602165497025e-07,Left,
161,14.983010530471802,HAND_0,INDEX_FINGER_TIP,0.12487615644931793,0.38980793952941895,-0.018300337716937065,Left,
